sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed,clipscore_original,clipscore_perturbed,clipscore_gt,clipscore_drop,bertscore_original,bertscore_perturbed,bertscore_orig_vs_pert
416:0:000000000,0,data/mtf2025_web_images/00000/000000000.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all set against a rustic wooden cutting board with a plaid tablecloth in the background.","The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all set against a rustic wooden cutting board with a plaid tablecloth in the background.",lowrank,0.2,1337,39.46046829223633,39.460472106933594,34.12458419799805,3.814697265625e-06,0.8785101771354675,0.8785101771354675,1.0
416:1:000000001,1,data/mtf2025_web_images/00000/000000001.jpg,"The image showcases a fresh BLT sandwich on a white plate, featuring crisp lettuce, juicy tomato slices, crispy bacon strips, and melted cheese, all neatly arranged on a toasted bread base.","The image showcases a simple yet appetizing sandwich consisting of fresh lettuce, juicy cherry tomatoes, crispy bacon strips, and melted cheese, all neatly arranged on a white plate against a plain background.",lowrank,0.2,1337,36.550601959228516,38.04840850830078,33.25613021850586,1.4978065490722656,0.8212860822677612,0.8129888772964478,0.951590895652771
416:2:000000002,2,data/mtf2025_web_images/00000/000000002.jpg,"The image showcases a neatly arranged meal consisting of a toasted sandwich with fresh lettuce and tomato, a serving of creamy chicken salad, and two small cherry tomatoes, all presented on a simple gray plate against a clean white background.","The image showcases a neatly arranged meal consisting of a toasted sandwich with visible lettuce and tomato, accompanied by a serving of creamy chicken salad and two small cherry tomatoes, all presented on a simple gray plate against a plain white background.",lowrank,0.2,1337,42.82707214355469,42.344085693359375,38.34334182739258,-0.4829864501953125,0.8439089059829712,0.8431321382522583,0.982694685459137
416:3:000000003,3,data/mtf2025_web_images/00000/000000003.jpg,"The image showcases a close-up of a freshly made BLT sandwich, featuring crispy bacon strips, juicy tomato slices, fresh lettuce, and whole grain bread, all neatly arranged on a dark wooden surface with a blurred background of additional vegetables.","The image showcases a close-up of a freshly made BLT sandwich, featuring crisp bacon strips, juicy tomato slices, fresh lettuce, and whole grain bread, all arranged on a dark wooden surface with a blurred background hinting at additional vegetables like tomatoes and lettuce.",lowrank,0.2,1337,39.46531295776367,38.04694747924805,32.365692138671875,-1.418365478515625,0.8505328297615051,0.8474609851837158,0.9826855659484863
416:4:000000004,4,data/mtf2025_web_images/00000/000000004.jpg,"The image showcases a freshly prepared BLT sandwich served on a white plate, accompanied by a side of sliced tomatoes, a small bowl of mayonnaise, and a whole tomato, all set against a backdrop of fresh lettuce and a wooden table.","The image showcases a freshly prepared BLT sandwich served on a white plate, accompanied by a side of sliced tomatoes, a pickle spear, and a small bowl of mayonnaise, all set against a backdrop of fresh lettuce and additional tomatoes, creating a vibrant and appetizing scene.",lowrank,0.2,1337,38.44733428955078,37.406349182128906,34.22566223144531,-1.040985107421875,0.8406336307525635,0.8354091644287109,0.9603763222694397
416:5:000000005,5,data/mtf2025_web_images/00000/000000005.jpg,"The image showcases a vibrant arrangement of fresh ingredients for a salad, including crisp green lettuce leaves, crispy bacon strips, a slice of juicy tomato, and translucent slices of red onion, all floating against a dark brown background.","The image showcases a vibrant arrangement of fresh ingredients for a sandwich, including crisp green lettuce leaves, crispy bacon strips, a slice of ripe tomato, and translucent white onion rings, all set against a dark brown background that highlights their natural colors and textures.",lowrank,0.2,1337,35.47412872314453,35.01983642578125,35.79680252075195,-0.45429229736328125,0.8725810050964355,0.8706491589546204,0.9644624590873718
416:6:000000006,6,data/mtf2025_web_images/00000/000000006.jpg,"The image showcases a mouthwatering sandwich made with fresh lettuce, crispy bacon, juicy tomato slices, and creamy mayonnaise, all layered between two slices of whole grain bread, presented on a wooden cutting board.","The image showcases a mouthwatering bacon and tomato sandwich, layered with crisp lettuce and creamy mayonnaise, served on a wooden cutting board against a dark, textured background.",lowrank,0.2,1337,40.80037307739258,40.701656341552734,40.96153259277344,-0.09871673583984375,0.8979935050010681,0.8793867826461792,0.9463751316070557
416:7:000000007,7,data/mtf2025_web_images/00000/000000007.jpg,"The image showcases a close-up of a sandwich preparation process, featuring slices of fresh tomato, crispy bacon, and a leafy green lettuce atop a slice of bread spread with creamy mayonnaise, all set against a rustic wooden cutting board with small bowls of additional ingredients like pepper and a butter knife nearby.","The image depicts a close-up of a sandwich-making process with fresh ingredients: slices of tomato, crispy bacon, a leaf of lettuce, and a spread that appears to be mayonnaise or a similar creamy substance, all arranged on a wooden cutting board alongside small bowls of additional toppings like pepper and possibly more mayonnaise.",lowrank,0.2,1337,37.04893112182617,37.75403594970703,31.139713287353516,0.7051048278808594,0.8308373689651489,0.8290787935256958,0.9341949224472046
416:8:000000008,8,data/mtf2025_web_images/00000/000000008.jpg,"The image shows a small, square sandwich on a white plate, featuring layers of crispy bacon, fresh tomato slices, and lettuce, all resting on a slice of toasted bread, set against a light wooden table background.","The image shows a small, meticulously crafted sandwich placed on a white plate, which is set against a light wooden surface, creating a simple yet appealing presentation.",lowrank,0.2,1337,37.12504959106445,32.274593353271484,23.058631896972656,-4.850456237792969,0.7240623235702515,0.7294336557388306,0.9180023670196533
416:9:000000009,9,data/mtf2025_web_images/00000/000000009.jpg,"The image showcases a plate with two slices of toasted bread topped with fresh lettuce, sliced tomatoes, and crispy bacon, creating a simple yet appetizing BLT sandwich.","The image showcases a plate with two slices of toasted bread topped with fresh lettuce, juicy tomato slices, and crispy bacon, arranged attractively for a simple yet appetizing meal.",lowrank,0.2,1337,34.569793701171875,34.44469451904297,32.218082427978516,-0.12509918212890625,0.8166295289993286,0.8084853291511536,0.967860221862793
