sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed,clipscore_original,clipscore_perturbed,clipscore_gt,clipscore_drop,bertscore_original,bertscore_perturbed,bertscore_orig_vs_pert
416:0:000000000,0,data/mtf2025_web_images/00000/000000000.jpg,A sandwich with bacon and tomato on a wooden cutting board.,A close up of a bacon and tomato sandwich on a white plate.,lowrank,0.01,1337,34.83490753173828,37.11473083496094,34.12458419799805,2.2798233032226562,0.8923571705818176,0.8607674241065979,0.9396142363548279
416:1:000000001,1,data/mtf2025_web_images/00000/000000001.jpg,"A plate of food with bacon, lettuce, and tomatoes on a white plate.",A plate of food with tomatoes and bacon on it.,lowrank,0.01,1337,36.526851654052734,34.244319915771484,33.25613021850586,-2.28253173828125,0.8237001895904541,0.8315882086753845,0.959635317325592
416:2:000000002,2,data/mtf2025_web_images/00000/000000002.jpg,A plate of food with a sandwich and a side of coleslaw.,A plate of food with a sandwich and a pickle on it.,lowrank,0.01,1337,34.096187591552734,32.91862487792969,38.34334182739258,-1.1775627136230469,0.9170992970466614,0.8874984383583069,0.9530521035194397
416:3:000000003,3,data/mtf2025_web_images/00000/000000003.jpg,A sandwich with bacon and tomato on a brown tablecloth.,A close up of a bacon and lettuce sandwich on a piece of bread.,lowrank,0.01,1337,33.88584518432617,37.4547233581543,32.365692138671875,3.568878173828125,0.8411188125610352,0.8410539031028748,0.9229173064231873
416:4:000000004,4,data/mtf2025_web_images/00000/000000004.jpg,A sandwich is cut in half and placed on a plate with lettuce and tomato.,A sandwich is cut in half and placed on a table with lettuce and tomato.,lowrank,0.01,1337,36.179786682128906,36.15193176269531,34.22566223144531,-0.02785491943359375,0.869080126285553,0.8671512007713318,0.9921308159828186
416:5:000000005,5,data/mtf2025_web_images/00000/000000005.jpg,A close up of a sandwich with bacon and tomato on a brown background.,A close up of a sandwich with lettuce and tomato on a bun.,lowrank,0.01,1337,34.107757568359375,33.23880386352539,35.79680252075195,-0.8689537048339844,0.8863688111305237,0.8755797743797302,0.9589564204216003
416:6:000000006,6,data/mtf2025_web_images/00000/000000006.jpg,"A sandwich with bacon, lettuce, and tomato on a wooden cutting board.",A close up of a sandwich with bacon and lettuce on a wooden table.,lowrank,0.01,1337,36.55127716064453,38.80866622924805,40.96153259277344,2.2573890686035156,0.9206989407539368,0.9059211015701294,0.9535466432571411
416:7:000000007,7,data/mtf2025_web_images/00000/000000007.jpg,A sandwich with bacon and lettuce is on a wooden table with a bowl of pepper and a cup of mayonnaise.,A close up of a sandwich with tomatoes and bacon on a white plate.,lowrank,0.01,1337,35.862815856933594,33.107730865478516,31.139713287353516,-2.755084991455078,0.8440706133842468,0.8602805137634277,0.9089661240577698
416:8:000000008,8,data/mtf2025_web_images/00000/000000008.jpg,"A white plate with a sandwich on it, the sandwich has bacon and tomato on it.",A plate of bacon and tomato slices is on a white table.,lowrank,0.01,1337,35.385215759277344,33.1764030456543,23.058631896972656,-2.208812713623047,0.7373297214508057,0.735081136226654,0.9327341914176941
416:9:000000009,9,data/mtf2025_web_images/00000/000000009.jpg,A white plate with a slice of pizza on it.,"A white plate with a salad on it, the salad is made of lettuce and tomatoes.",lowrank,0.01,1337,26.773967742919922,30.36052894592285,32.218082427978516,3.5865612030029297,0.8197650909423828,0.817211389541626,0.9395183324813843
