sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed,clipscore_original,clipscore_perturbed,clipscore_gt,clipscore_drop,bertscore_original,bertscore_perturbed,bertscore_orig_vs_pert
416:0:000000000,0,data/mtf2025_web_images/00000/000000000.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all set against a rustic wooden cutting board with a plaid tablecloth in the background.","The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all arranged on a wooden cutting board with a blurred background of additional ingredients like tomatoes and a small bowl of mayonnaise.",lowrank,0.1,1337,39.46046829223633,39.27560806274414,34.12458419799805,-0.1848602294921875,0.8785101771354675,0.8795233964920044,0.9575788974761963
416:1:000000001,1,data/mtf2025_web_images/00000/000000001.jpg,"The image showcases a fresh BLT sandwich on a white plate, featuring crisp lettuce, juicy tomato slices, crispy bacon strips, and melted cheese, all neatly arranged on a toasted bread base.","The image showcases a simple yet appetizing sandwich consisting of fresh lettuce, crispy bacon strips, juicy cherry tomatoes, and melted cheese, all neatly arranged on a white plate against a plain background.",lowrank,0.1,1337,36.550601959228516,37.79597854614258,33.25613021850586,1.2453765869140625,0.8212860822677612,0.8132345676422119,0.9512146711349487
416:2:000000002,2,data/mtf2025_web_images/00000/000000002.jpg,"The image showcases a neatly arranged meal consisting of a toasted sandwich with fresh lettuce and tomato, a serving of creamy chicken salad, and two small cherry tomatoes, all presented on a simple gray plate against a clean white background.","The image showcases a neatly arranged meal consisting of a toasted sandwich with visible layers of lettuce and possibly chicken or another protein, accompanied by a serving of creamy coleslaw and two small cherry tomatoes, all presented on a simple gray plate against a plain white background.",lowrank,0.1,1337,42.82707214355469,41.70991134643555,38.34334182739258,-1.1171607971191406,0.8439089059829712,0.8588753342628479,0.9583954215049744
416:3:000000003,3,data/mtf2025_web_images/00000/000000003.jpg,"The image showcases a close-up of a freshly made BLT sandwich, featuring crispy bacon strips, juicy tomato slices, fresh lettuce, and whole grain bread, all neatly arranged on a dark wooden surface with a blurred background of additional vegetables.","The image showcases a close-up of a freshly made BLT sandwich, featuring crispy bacon strips, juicy tomato slices, fresh lettuce, and whole grain bread, all arranged on a dark wooden surface with a blurred background of additional vegetables.",lowrank,0.1,1337,39.46531295776367,39.21143341064453,32.365692138671875,-0.2538795471191406,0.8505328297615051,0.8504389524459839,0.9978837370872498
416:4:000000004,4,data/mtf2025_web_images/00000/000000004.jpg,"The image showcases a freshly prepared BLT sandwich served on a white plate, accompanied by a side of sliced tomatoes, a small bowl of mayonnaise, and a whole tomato, all set against a backdrop of fresh lettuce and a wooden table.","The image showcases a freshly prepared sandwich with layers of crisp lettuce, juicy tomato slices, and possibly bacon or another protein, all nestled between two slices of whole-grain bread, served on a white plate with a side of sliced tomatoes and a small bowl of what appears to be a creamy dressing, set against a backdrop of fresh green lettuce and additional tomatoes.",lowrank,0.1,1337,38.44733428955078,37.559879302978516,34.22566223144531,-0.8874549865722656,0.8406336307525635,0.8352633714675903,0.923021137714386
416:5:000000005,5,data/mtf2025_web_images/00000/000000005.jpg,"The image showcases a vibrant arrangement of fresh ingredients for a salad, including crisp green lettuce leaves, crispy bacon strips, a slice of juicy tomato, and translucent slices of red onion, all floating against a dark brown background.","The image showcases a vibrant arrangement of fresh ingredients for a salad, including crisp green lettuce leaves, crispy bacon strips, translucent white onion slices, and juicy red tomato wedges, all set against a dark brown background that highlights their natural colors and textures.",lowrank,0.1,1337,35.47412872314453,31.595701217651367,35.79680252075195,-3.878427505493164,0.8725810050964355,0.868257462978363,0.9650824666023254
416:6:000000006,6,data/mtf2025_web_images/00000/000000006.jpg,"The image showcases a mouthwatering sandwich made with fresh lettuce, crispy bacon, juicy tomato slices, and creamy mayonnaise, all layered between two slices of whole grain bread, presented on a wooden cutting board.","The image showcases a mouthwatering sandwich made with fresh lettuce, crispy bacon, juicy tomato slices, and creamy mayonnaise, all nestled between two slices of toasted bread, presented on a wooden cutting board.",lowrank,0.1,1337,40.80037307739258,40.43106460571289,40.96153259277344,-0.3693084716796875,0.8979935050010681,0.8970146775245667,0.9866419434547424
416:7:000000007,7,data/mtf2025_web_images/00000/000000007.jpg,"The image showcases a close-up of a sandwich preparation process, featuring slices of fresh tomato, crispy bacon, and a leafy green lettuce atop a slice of bread spread with creamy mayonnaise, all set against a rustic wooden cutting board with small bowls of additional ingredients like pepper and a butter knife nearby.","The image showcases a close-up of a sandwich preparation scene featuring a slice of bread topped with creamy mayonnaise, crispy bacon, fresh lettuce, and juicy tomato slices, accompanied by small bowls of additional ingredients like more mayonnaise, pepper, and possibly salt, all set on a wooden cutting board.",lowrank,0.1,1337,37.04893112182617,37.282936096191406,31.139713287353516,0.23400497436523438,0.8308373689651489,0.8322655558586121,0.9454560875892639
416:8:000000008,8,data/mtf2025_web_images/00000/000000008.jpg,"The image shows a small, square sandwich on a white plate, featuring layers of crispy bacon, fresh tomato slices, and lettuce, all resting on a slice of toasted bread, set against a light wooden table background.","The image shows a small, meticulously crafted sandwich placed on a white plate, featuring layers of crispy bacon, fresh tomato slices, and a slice of lettuce, all resting atop a piece of toasted bread.",lowrank,0.1,1337,37.12504959106445,35.73841857910156,23.058631896972656,-1.3866310119628906,0.7240623235702515,0.7206773161888123,0.9699372053146362
416:9:000000009,9,data/mtf2025_web_images/00000/000000009.jpg,"The image showcases a plate with two slices of toasted bread topped with fresh lettuce, sliced tomatoes, and crispy bacon, creating a simple yet appetizing BLT sandwich.","The image showcases a plate with two slices of pizza topped with fresh ingredients such as sliced tomatoes, crispy bacon, and leafy greens, arranged neatly on a white plate against a light background.",lowrank,0.1,1337,34.569793701171875,35.05640411376953,32.218082427978516,0.48661041259765625,0.8166295289993286,0.8011060357093811,0.9256258010864258
