sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed,clipscore_original,clipscore_perturbed,clipscore_gt,clipscore_drop,bertscore_original,bertscore_perturbed,bertscore_orig_vs_pert
416:0:000000000,0,data/mtf2025_web_images/00000/000000000.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all set against a rustic wooden cutting board with a plaid tablecloth in the background.","The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy red tomatoes, and fresh lettuce, served on a slice of whole-grain bread, accompanied by a small bowl of creamy mayonnaise and additional fresh tomatoes in the background, all set on a rustic wooden cutting board.",lowrank,0.05,1337,39.46046829223633,39.20338439941406,34.12458419799805,-0.2570838928222656,0.8785101771354675,0.8768722414970398,0.9528316259384155
416:1:000000001,1,data/mtf2025_web_images/00000/000000001.jpg,"The image showcases a fresh BLT sandwich on a white plate, featuring crisp lettuce, juicy tomato slices, crispy bacon strips, and melted cheese, all neatly arranged on a toasted bread base.","The image showcases a close-up of a simple yet appetizing sandwich consisting of fresh lettuce, crispy bacon strips, juicy cherry tomatoes, and melted cheese, all neatly arranged on a white plate.",lowrank,0.05,1337,36.550601959228516,37.3785514831543,33.25613021850586,0.8279495239257812,0.8212860822677612,0.816476047039032,0.9520632028579712
416:2:000000002,2,data/mtf2025_web_images/00000/000000002.jpg,"The image showcases a neatly arranged meal consisting of a toasted sandwich with fresh lettuce and tomato, a serving of creamy chicken salad, and two small cherry tomatoes, all presented on a simple gray plate against a clean white background.","The image showcases a neatly arranged meal consisting of a toasted sandwich with visible layers of lettuce and tomato, accompanied by a serving of creamy potato salad and two small cherry tomatoes, all presented on a simple gray plate against a plain white background.",lowrank,0.05,1337,42.82707214355469,42.859588623046875,38.34334182739258,0.0325164794921875,0.8439089059829712,0.8433016538619995,0.9742612838745117
416:3:000000003,3,data/mtf2025_web_images/00000/000000003.jpg,"The image showcases a close-up of a freshly made BLT sandwich, featuring crispy bacon strips, juicy tomato slices, fresh lettuce, and whole grain bread, all neatly arranged on a dark wooden surface with a blurred background of additional vegetables.","The image showcases a close-up of a freshly made sandwich with crispy bacon strips, vibrant red tomato slices, and a hint of green lettuce, all nestled between two pieces of whole grain bread, set against a blurred background of fresh vegetables.",lowrank,0.05,1337,39.46531295776367,39.55776596069336,32.365692138671875,0.0924530029296875,0.8505328297615051,0.8306971192359924,0.9489526152610779
416:4:000000004,4,data/mtf2025_web_images/00000/000000004.jpg,"The image showcases a freshly prepared BLT sandwich served on a white plate, accompanied by a side of sliced tomatoes, a small bowl of mayonnaise, and a whole tomato, all set against a backdrop of fresh lettuce and a wooden table.","The image showcases a freshly prepared sandwich made with whole wheat bread, layered with crisp lettuce, juicy tomato slices, and possibly some cheese or another filling, all served on a white plate with a side of fresh tomatoes and a small bowl of what appears to be a condiment or dressing.",lowrank,0.05,1337,38.44733428955078,37.33833312988281,34.22566223144531,-1.1090011596679688,0.8406336307525635,0.834154486656189,0.9224967360496521
416:5:000000005,5,data/mtf2025_web_images/00000/000000005.jpg,"The image showcases a vibrant arrangement of fresh ingredients for a salad, including crisp green lettuce leaves, crispy bacon strips, a slice of juicy tomato, and translucent slices of red onion, all floating against a dark brown background.","The image showcases a floating arrangement of fresh ingredients, including crisp lettuce leaves and strips of crispy bacon, set against a dark brown background that emphasizes their vibrant colors and textures.",lowrank,0.05,1337,35.47412872314453,36.39081573486328,35.79680252075195,0.91668701171875,0.8725810050964355,0.8829355239868164,0.9413818120956421
416:6:000000006,6,data/mtf2025_web_images/00000/000000006.jpg,"The image showcases a mouthwatering sandwich made with fresh lettuce, crispy bacon, juicy tomato slices, and creamy mayonnaise, all layered between two slices of whole grain bread, presented on a wooden cutting board.","The image showcases a close-up of a freshly made BLT sandwich, featuring crisp bacon strips, juicy tomato slices, and fresh lettuce, all nestled between two halves of a toasted bun, served on a wooden cutting board.",lowrank,0.05,1337,40.80037307739258,42.38629150390625,40.96153259277344,1.5859184265136719,0.8979935050010681,0.8956767916679382,0.9396196603775024
416:7:000000007,7,data/mtf2025_web_images/00000/000000007.jpg,"The image showcases a close-up of a sandwich preparation process, featuring slices of fresh tomato, crispy bacon, and a leafy green lettuce atop a slice of bread spread with creamy mayonnaise, all set against a rustic wooden cutting board with small bowls of additional ingredients like pepper and a butter knife nearby.","The image showcases a close-up of a sandwich preparation process, featuring slices of bread spread with a creamy substance, topped with fresh lettuce, crispy bacon, and juicy tomato slices, all set against a backdrop of small bowls containing additional ingredients like mayonnaise and possibly spices or herbs.",lowrank,0.05,1337,37.04893112182617,37.1558837890625,31.139713287353516,0.10695266723632812,0.8308373689651489,0.8341338634490967,0.9416753053665161
416:8:000000008,8,data/mtf2025_web_images/00000/000000008.jpg,"The image shows a small, square sandwich on a white plate, featuring layers of crispy bacon, fresh tomato slices, and lettuce, all resting on a slice of toasted bread, set against a light wooden table background.","The image shows a close-up of a small, meticulously crafted sandwich placed on a white plate, featuring layers of crispy bacon, fresh tomato slices, and a slice of bread, all arranged neatly to resemble a realistic meal.",lowrank,0.05,1337,37.12504959106445,36.19853210449219,23.058631896972656,-0.9265174865722656,0.7240623235702515,0.7298049926757812,0.9428412914276123
416:9:000000009,9,data/mtf2025_web_images/00000/000000009.jpg,"The image showcases a plate with two slices of toasted bread topped with fresh lettuce, sliced tomatoes, and crispy bacon, creating a simple yet appetizing BLT sandwich.","The image showcases a plate of BLT pizza, featuring slices of crispy bacon, fresh tomato wedges, and leafy greens, all served on a white plate against a light background.",lowrank,0.05,1337,34.569793701171875,35.40349578857422,32.218082427978516,0.8337020874023438,0.8166295289993286,0.814113199710846,0.9187869429588318
416:10:000000010,10,data/mtf2025_web_images/00000/000000010.jpg,"The image shows two club sandwiches nestled in a white paper container lined with parchment paper, featuring layers of lettuce, tomato slices, and possibly bacon or ham, all served on toasted bread, set against a plain white background.","The image showcases a freshly made sandwich nestled in a white paper wrapper, featuring layers of crisp lettuce, juicy tomato slices, and a generous spread of creamy mayonnaise, all held together by a slice of bread, presented against a clean white background.",lowrank,0.05,1337,38.684303283691406,38.24542236328125,34.19572067260742,-0.43888092041015625,0.8131791353225708,0.8035452961921692,0.9259785413742065
416:11:000000011,11,data/mtf2025_web_images/00000/000000011.jpg,"The image shows a close-up of a sandwich on a white plate with blue stripes, placed on a dark countertop. The sandwich consists of a slice of bread topped with crispy bacon strips and several slices of fresh tomato, all layered neatly on top of each other.","The image shows a close-up of a sandwich on a white plate with a blue rim, placed on a dark granite countertop. The sandwich consists of a slice of bread topped with crispy bacon, fresh tomato slices, and a layer of melted cheese, creating a visually appealing and appetizing meal.",lowrank,0.05,1337,36.42183303833008,35.91343307495117,34.0374755859375,-0.5083999633789062,0.8412388563156128,0.8431845903396606,0.9559914469718933
416:12:000000012,12,data/mtf2025_web_images/00000/000000012.jpg,"The image showcases a rustic wooden plate filled with fresh ingredients for a sandwich, including crispy bacon strips, juicy sliced tomatoes, a dollop of creamy mayonnaise, crisp lettuce leaves, red onion slices, and two pieces of toasted bread, all arranged neatly on parchment paper.","The image showcases a rustic wooden plate holding an assortment of fresh ingredients for a sandwich, including two slices of toasted bread, vibrant red tomato slices, crisp green lettuce leaves, and a few strips of crispy bacon, all arranged neatly to suggest a simple yet appetizing meal preparation.",lowrank,0.05,1337,38.0746955871582,37.90432357788086,32.927711486816406,-0.17037200927734375,0.8167427182197571,0.812472403049469,0.9438779354095459
416:13:000000014,14,data/mtf2025_web_images/00000/000000014.jpg,"The image showcases a close-up of a freshly made BLT sandwich cut into two triangular halves, served on a white plate with a side of golden-brown potato chips, set against a blurred green outdoor background.","The image showcases a neatly cut sandwich with layers of lettuce, tomato, and bacon, served alongside a side of crispy potato chips, all presented on a white plate against a blurred green background.",lowrank,0.05,1337,36.94464111328125,35.10516357421875,28.509389877319336,-1.8394775390625,0.7837048172950745,0.7877038717269897,0.9338786005973816
416:14:000000015,15,data/mtf2025_web_images/00000/000000015.jpg,"The image showcases a classic BLT sandwich served on a white plate, featuring crispy bacon strips, fresh green lettuce, a juicy red tomato slice, and a slice of toasted bread, all set against a vibrant red-and-white checkered tablecloth.","The image showcases a classic BLT sandwich served on a white plate, featuring crisp bacon strips, fresh tomato slices, and a layer of creamy mayonnaise, all nestled between two slices of toasted bread, set against a vibrant red-and-white checkered tablecloth backdrop.",lowrank,0.05,1337,34.63813781738281,32.70869064331055,37.28262710571289,-1.9294471740722656,0.8425441384315491,0.8339079022407532,0.9676297903060913
416:15:000000016,16,data/mtf2025_web_images/00000/000000016.jpg,"The image showcases a delectable club sandwich served on a wooden plate alongside crispy potato chips, accompanied by a refreshing glass of lemonade with a lime wedge and a straw, all set against a marble countertop backdrop.","The image showcases a delectable sandwich cut into halves, resting on a wooden board alongside a side of crispy potato chips, accompanied by a refreshing glass of lemonade garnished with a slice of lime and a straw, all set on a light-colored tablecloth.",lowrank,0.05,1337,44.02172088623047,40.73223876953125,34.0056037902832,-3.2894821166992188,0.8524535894393921,0.8377680778503418,0.9480364918708801
