sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed,clipscore_original,clipscore_perturbed,clipscore_gt,clipscore_drop,bertscore_original,bertscore_perturbed,bertscore_orig_vs_pert
416:0:000000000,0,data/mtf2025_web_images/00000/000000000.jpg,A sandwich with bacon and tomato on a wooden cutting board.,A sandwich with bacon and tomato on a wooden cutting board.,lowrank,0.05,1337,34.83490753173828,34.83490753173828,34.12458419799805,0.0,0.8923571705818176,0.8923571705818176,0.9999998211860657
416:1:000000001,1,data/mtf2025_web_images/00000/000000001.jpg,"A plate of food with bacon, lettuce, and tomatoes on a white plate.","A plate of food with bacon, lettuce, and tomatoes on a white plate.",lowrank,0.05,1337,36.526851654052734,36.526851654052734,33.25613021850586,0.0,0.8237001895904541,0.8237001895904541,0.9999999403953552
416:2:000000002,2,data/mtf2025_web_images/00000/000000002.jpg,A plate of food with a sandwich and a side of coleslaw.,A plate of food with a sandwich and a side of coleslaw.,lowrank,0.05,1337,34.096187591552734,34.096187591552734,38.34334182739258,0.0,0.9170992970466614,0.9170992970466614,1.0000001192092896
416:3:000000003,3,data/mtf2025_web_images/00000/000000003.jpg,A sandwich with bacon and tomato on a brown tablecloth.,A sandwich with bacon and tomato on a brown tablecloth.,lowrank,0.05,1337,33.88584518432617,33.88584518432617,32.365692138671875,0.0,0.8411188125610352,0.8411186933517456,0.9999999403953552
416:4:000000004,4,data/mtf2025_web_images/00000/000000004.jpg,A sandwich is cut in half and placed on a plate with lettuce and tomato.,A sandwich is cut in half and placed on a plate with lettuce and tomato.,lowrank,0.05,1337,36.179786682128906,36.179786682128906,34.22566223144531,0.0,0.869080126285553,0.869080126285553,1.0
416:5:000000005,5,data/mtf2025_web_images/00000/000000005.jpg,A close up of a sandwich with bacon and tomato on a brown background.,A close up of a sandwich with bacon and tomato on a brown background.,lowrank,0.05,1337,34.107757568359375,34.107757568359375,35.79680252075195,0.0,0.8863688111305237,0.8863688111305237,0.9999998211860657
416:6:000000006,6,data/mtf2025_web_images/00000/000000006.jpg,"A sandwich with bacon, lettuce, and tomato on a wooden cutting board.","A sandwich with bacon, lettuce, and tomato on a wooden cutting board.",lowrank,0.05,1337,36.55127716064453,36.55127716064453,40.96153259277344,0.0,0.9206989407539368,0.9206989407539368,1.0000001192092896
416:7:000000007,7,data/mtf2025_web_images/00000/000000007.jpg,A sandwich with bacon and lettuce is on a wooden table with a bowl of pepper and a cup of mayonnaise.,"A sandwich is being prepared on a wooden table with tomatoes, bacon, lettuce, and mayonnaise.",lowrank,0.05,1337,35.862815856933594,35.98178482055664,31.139713287353516,0.11896896362304688,0.8440706133842468,0.8472647666931152,0.9489727020263672
416:8:000000008,8,data/mtf2025_web_images/00000/000000008.jpg,"A white plate with a sandwich on it, the sandwich has bacon and tomato on it.","A white plate with a sandwich on it, the sandwich has bacon and tomato on it.",lowrank,0.05,1337,35.385215759277344,35.385215759277344,23.058631896972656,0.0,0.7373297214508057,0.7373296618461609,0.9999999403953552
416:9:000000009,9,data/mtf2025_web_images/00000/000000009.jpg,A white plate with a slice of pizza on it.,A white plate with a slice of pizza on it.,lowrank,0.05,1337,26.773967742919922,26.773967742919922,32.218082427978516,0.0,0.8197650909423828,0.819765031337738,1.0
416:10:000000010,10,data/mtf2025_web_images/00000/000000010.jpg,A sandwich is cut in half and placed in a paper bag.,"A sandwich is placed in a paper bag, with lettuce and tomato visible on the sandwich.",lowrank,0.05,1337,32.75462341308594,35.95512771606445,34.19572067260742,3.2005043029785156,0.8302561044692993,0.8267791271209717,0.9405902028083801
416:11:000000011,11,data/mtf2025_web_images/00000/000000011.jpg,A sandwich with bacon and tomato slices on a plate.,A plate of food with a sandwich and tomatoes on it.,lowrank,0.05,1337,38.136924743652344,33.227996826171875,34.0374755859375,-4.908927917480469,0.8928777575492859,0.882030725479126,0.9446845650672913
416:12:000000012,12,data/mtf2025_web_images/00000/000000012.jpg,"A wooden cutting board with a variety of food items on it, including a sandwich, tomatoes, lettuce, onions, and bacon.","A wooden cutting board with a variety of food items, including a sandwich, tomatoes, lettuce, onions, and bacon.",lowrank,0.05,1337,35.52933883666992,34.71256637573242,32.927711486816406,-0.8167724609375,0.835518479347229,0.8388580083847046,0.9902520179748535
416:13:000000014,14,data/mtf2025_web_images/00000/000000014.jpg,"A sandwich cut in half is placed on a white plate, with lettuce and tomato visible in the middle of the sandwich.","A sandwich is cut in half and placed on a white plate, with lettuce and tomato visible in the sandwich.",lowrank,0.05,1337,33.981204986572266,33.94655990600586,28.509389877319336,-0.03464508056640625,0.7850164771080017,0.7874095439910889,0.9823361039161682
416:14:000000015,15,data/mtf2025_web_images/00000/000000015.jpg,"A sandwich with bacon, tomato, lettuce, and ketchup on a white plate.",A sandwich with bacon and tomato on a white plate.,lowrank,0.05,1337,34.0731086730957,34.19526672363281,37.28262710571289,0.12215805053710938,0.8729279637336731,0.8750182390213013,0.9700777530670166
416:15:000000016,16,data/mtf2025_web_images/00000/000000016.jpg,"A sandwich is cut in half and placed on a wooden plate, with a glass of lemonade next to it.","A sandwich is cut in half and placed on a wooden plate, with a glass of lemonade next to it.",lowrank,0.05,1337,37.469886779785156,37.469886779785156,34.0056037902832,0.0,0.8411835432052612,0.8411835432052612,1.0
416:16:000000017,17,data/mtf2025_web_images/00000/000000017.jpg,A sandwich is cut in half and placed on a table with tomatoes and lettuce.,A sandwich with bacon and lettuce is placed on a table with tomatoes and other vegetables.,lowrank,0.05,1337,32.59537124633789,33.59090805053711,35.564579010009766,0.9955368041992188,0.8311296105384827,0.8302798271179199,0.9572834372520447
416:17:000000018,18,data/mtf2025_web_images/00000/000000018.jpg,"A plate of food with a slice of bacon, lettuce, and tomato.","A plate of food with bacon, lettuce, and tomatoes.",lowrank,0.05,1337,36.77954864501953,35.89046096801758,43.21563720703125,-0.8890876770019531,0.9056437611579895,0.9040213823318481,0.9822267293930054
416:18:000000019,19,data/mtf2025_web_images/00000/000000019.jpg,"A sandwich is cut in half and placed on a plate, with a tomato slice on the side.",A sandwich is cut in half and placed on a plate with a tomato slice on top.,lowrank,0.05,1337,37.5225830078125,37.68503189086914,36.738277435302734,0.16244888305664062,0.8725816607475281,0.8770816922187805,0.9772490859031677
