sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed,clipscore_original,clipscore_perturbed,clipscore_gt,clipscore_drop,bertscore_original,bertscore_perturbed,bertscore_orig_vs_pert
416:0:000000000,0,data/mtf2025_web_images/00000/000000000.jpg,"In this image we can see a sandwich on the wooden board. In the background we can see tomatoes, lettuce, knife and other objects.","In this image I can see a table and on it I can see a cutting board, a knife, a bowl, a tomato and a sandwich. I can see a tomato, a lettuce, a bread and a bacon on the sandwich.",lowrank,0.5,1337,32.582374572753906,34.112850189208984,34.12458419799805,1.5304756164550781,0.8721094727516174,0.8487453460693359,0.9202908277511597
416:1:000000001,1,data/mtf2025_web_images/00000/000000001.jpg,In this image we can see a plate containing food.,In this image we can see a plate containing food.,lowrank,0.5,1337,27.538755416870117,27.538753509521484,33.25613021850586,-1.9073486328125e-06,0.8272244930267334,0.8272244334220886,0.9999998807907104
416:2:000000002,2,data/mtf2025_web_images/00000/000000002.jpg,"In this image I can see a plate and on it I can see a sandwich, few tomatoes and a salad.","In this image I can see a plate and on it I can see a sandwich, tomatoes and other food items.",lowrank,0.5,1337,34.12925720214844,34.94694137573242,38.34334182739258,0.8176841735839844,0.8596215844154358,0.8490380048751831,0.9759762287139893
416:3:000000003,3,data/mtf2025_web_images/00000/000000003.jpg,In this image we can see a sandwich on the table.,In this image we can see a sandwich on the cloth. In the background we can see tomatoes and other objects.,lowrank,0.5,1337,29.132076263427734,29.226106643676758,32.365692138671875,0.09403038024902344,0.8376092910766602,0.8248439431190491,0.952441394329071
416:4:000000004,4,data/mtf2025_web_images/00000/000000004.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes, lettuce and few other things. In the background I can see few tomatoes, few bowls and few other things.","In this image I can see a plate in the center and on it I can see a sandwich. In the background I can see few tomatoes, few bowls and few other things.",lowrank,0.5,1337,33.844261169433594,33.12204360961914,34.22566223144531,-0.7222175598144531,0.8344791531562805,0.8308543562889099,0.9754049181938171
416:5:000000005,5,data/mtf2025_web_images/00000/000000005.jpg,In this image we can see a food item.,In this image we can see a food item.,lowrank,0.5,1337,28.85335350036621,28.85335922241211,35.79680252075195,5.7220458984375e-06,0.847553551197052,0.847553551197052,1.0
416:6:000000006,6,data/mtf2025_web_images/00000/000000006.jpg,In this image I can see a sandwich on the wooden board.,In this image I can see a sandwich on the wooden board.,lowrank,0.5,1337,28.762775421142578,28.76276969909668,40.96153259277344,-5.7220458984375e-06,0.858159065246582,0.858159065246582,1.0000001192092896
416:7:000000007,7,data/mtf2025_web_images/00000/000000007.jpg,"In this image we can see a table. On the table there are some food items, a knife and a bowl.","In this image we can see a table. On the table there are some food items, a knife and a bowl.",lowrank,0.5,1337,25.424232482910156,25.424236297607422,31.139713287353516,3.814697265625e-06,0.8475552797317505,0.8475552797317505,1.0
416:8:000000008,8,data/mtf2025_web_images/00000/000000008.jpg,In this image we can see a plate on the table. On the plate there is a food item.,In this image I can see a plate which consists of food.,lowrank,0.5,1337,27.125946044921875,26.179725646972656,23.058631896972656,-0.9462203979492188,0.7380079627037048,0.736458957195282,0.953823447227478
416:9:000000009,9,data/mtf2025_web_images/00000/000000009.jpg,In this image we can see a plate containing food and a tomato.,In this image we can see a plate containing food and a tomato.,lowrank,0.5,1337,28.587522506713867,28.587526321411133,32.218082427978516,3.814697265625e-06,0.8158522248268127,0.815851628780365,1.0
416:10:000000010,10,data/mtf2025_web_images/00000/000000010.jpg,In this image I can see a sandwich in the box.,In this image I can see a sandwich in the box.,lowrank,0.5,1337,27.63630485534668,27.636301040649414,34.19572067260742,-3.814697265625e-06,0.8375999927520752,0.83760005235672,0.9999998807907104
416:11:000000011,11,data/mtf2025_web_images/00000/000000011.jpg,In this image we can see a plate containing food items on the surface.,In this image we can see a plate containing food items on the surface.,lowrank,0.5,1337,25.183311462402344,25.183307647705078,34.0374755859375,-3.814697265625e-06,0.8543574213981628,0.8543575406074524,1.0
416:12:000000012,12,data/mtf2025_web_images/00000/000000012.jpg,"In this image we can see a wooden plate containing some food items, a knife and a spoon.","In this image we can see a wooden plate containing some food items, a knife and a spoon.",lowrank,0.5,1337,27.833534240722656,27.833526611328125,32.927711486816406,-7.62939453125e-06,0.8128699064254761,0.8128699064254761,1.0
416:13:000000014,14,data/mtf2025_web_images/00000/000000014.jpg,In this image we can see a sandwich on the plate.,In this image we can see a sandwich on the plate.,lowrank,0.5,1337,31.224721908569336,31.224727630615234,28.509389877319336,5.7220458984375e-06,0.8094218969345093,0.8094218969345093,0.9999998807907104
416:14:000000015,15,data/mtf2025_web_images/00000/000000015.jpg,In this image we can see a sandwich on the plate.,In this image we can see a sandwich on the plate.,lowrank,0.5,1337,28.162277221679688,28.162277221679688,37.28262710571289,0.0,0.8533910512924194,0.8533910512924194,0.9999998807907104
416:15:000000016,16,data/mtf2025_web_images/00000/000000016.jpg,In this image there is a table. On the table there is a plate. On the plate there is a sandwich. Beside the plate there is a jar. In the jar there is a drink.,In this image I can see a plate and on it I can see a sandwich and few chips. On the right side of this image I can see a jar and on it I can see a straw.,lowrank,0.5,1337,36.070499420166016,33.44182205200195,34.0056037902832,-2.6286773681640625,0.817402720451355,0.8287329077720642,0.9181261658668518
416:16:000000017,17,data/mtf2025_web_images/00000/000000017.jpg,In this image we can see a tray with some food items on it.,In this image we can see a tray with some food items on it.,lowrank,0.5,1337,26.307559967041016,26.307559967041016,35.564579010009766,0.0,0.8330173492431641,0.8330173492431641,0.9999999403953552
416:17:000000018,18,data/mtf2025_web_images/00000/000000018.jpg,In this image we can see a plate containing some food items.,In this image we can see a plate containing some food items.,lowrank,0.5,1337,28.29369354248047,28.29369354248047,43.21563720703125,0.0,0.8467287421226501,0.8467287421226501,0.9999997615814209
416:18:000000019,19,data/mtf2025_web_images/00000/000000019.jpg,In this image we can see a sandwich and tomato slices on the plate.,In this image we can see a sandwich and tomato slices on the plate.,lowrank,0.5,1337,37.41400909423828,37.41400909423828,36.738277435302734,0.0,0.8753086924552917,0.8753086924552917,0.9999998807907104
416:19:000000020,20,data/mtf2025_web_images/00000/000000020.jpg,In this image we can see a sandwich.,In this image we can see a sandwich.,lowrank,0.5,1337,32.71247863769531,32.71247863769531,31.768644332885742,0.0,0.8944143652915955,0.8944143652915955,1.0
416:20:000000022,22,data/mtf2025_web_images/00000/000000022.jpg,"In this image there is a table, on that table there is a plate, in that plate there is a sandwich, chips and a fruit, in the background there is a table cloth.",In this image I can see a plate in the center and on it I can see a sandwich and few chips. In the background I can see a table and on it I can see few red color things.,lowrank,0.5,1337,30.01466941833496,30.365419387817383,31.971607208251953,0.3507499694824219,0.8109323382377625,0.8070782423019409,0.9131280183792114
416:21:000000023,23,data/mtf2025_web_images/00000/000000023.jpg,A sandwich is on a plate on a white table.,In this image we can see a plate with a sandwich on it.,lowrank,0.5,1337,36.11206817626953,37.15430450439453,39.52320861816406,1.042236328125,0.874279797077179,0.8544681072235107,0.9090312123298645
416:22:000000024,24,data/mtf2025_web_images/00000/000000024.jpg,In this image we can see a food item on the plate.,In this image we can see a food item on the plate.,lowrank,0.5,1337,28.094690322875977,28.094690322875977,35.1092414855957,0.0,0.8416880965232849,0.8416880965232849,1.0
416:23:000000025,25,data/mtf2025_web_images/00000/000000025.jpg,"In this image I can see a plate and on it I can see a sandwich which is in brown, red, green and white color.","In this image I can see a plate and on it I can see a sandwich which is in brown, green, red and white color.",lowrank,0.5,1337,31.58746337890625,31.6713809967041,32.6685791015625,0.08391761779785156,0.8342044353485107,0.8343445062637329,0.9982838034629822
416:24:000000026,26,data/mtf2025_web_images/00000/000000026.jpg,In this image we can see a sandwich.,In this image we can see a sandwich.,lowrank,0.5,1337,31.0770263671875,31.0770263671875,33.3875846862793,0.0,0.843305230140686,0.843305230140686,1.0
416:25:000000027,27,data/mtf2025_web_images/00000/000000027.jpg,In this image we can see a table. On the table there are some food items.,In this image we can see a table. On the table there are some food items.,lowrank,0.5,1337,22.431480407714844,22.431480407714844,35.4974365234375,0.0,0.8306491374969482,0.830649197101593,1.0
416:26:000000028,28,data/mtf2025_web_images/00000/000000028.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes and other vegetables. In the background I can see few tomatoes and few leaves.","In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes and other vegetables. In the background I can see few tomatoes and few leaves.",lowrank,0.5,1337,28.337574005126953,28.337574005126953,36.19911193847656,0.0,0.8611176609992981,0.8611177206039429,1.0
