sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed,clipscore_original,clipscore_perturbed,clipscore_gt,clipscore_drop,bertscore_original,bertscore_perturbed,bertscore_orig_vs_pert
416:0:000000000,0,data/mtf2025_web_images/00000/000000000.jpg,"In this image we can see a sandwich on the wooden board. In the background we can see tomatoes, lettuce, knife and other objects.","In this image I can see a sandwich which is in brown color, tomatoes, bread, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes,",lowrank,0.05,1337,32.582374572753906,30.22075080871582,34.12458419799805,-2.361623764038086,0.8721094727516174,0.769293487071991,0.8297663331031799
416:1:000000001,1,data/mtf2025_web_images/00000/000000001.jpg,In this image we can see a plate containing food.,In this image we can see a food item on the plate.,lowrank,0.05,1337,27.538755416870117,27.946931838989258,33.25613021850586,0.4081764221191406,0.8272244930267334,0.8279327750205994,0.9737973809242249
416:2:000000002,2,data/mtf2025_web_images/00000/000000002.jpg,"In this image I can see a plate and on it I can see a sandwich, few tomatoes and a salad.","In this image I can see a plate in the center and on it I can see a sandwich, tomatoes and other food.",lowrank,0.05,1337,34.12925720214844,33.589141845703125,38.34334182739258,-0.5401153564453125,0.8596215844154358,0.8473206758499146,0.968131959438324
416:3:000000003,3,data/mtf2025_web_images/00000/000000003.jpg,In this image we can see a sandwich on the table.,"In this image I can see a sandwich which is in brown, green and red color. Background is in brown color.",lowrank,0.05,1337,29.132076263427734,32.029563903808594,32.365692138671875,2.8974876403808594,0.8376092910766602,0.8090419173240662,0.9146654605865479
416:4:000000004,4,data/mtf2025_web_images/00000/000000004.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes, lettuce and few other things. In the background I can see few tomatoes, few bowls and few other things.","In this image I can see a sandwich which is in brown, red and green color. I can see few tomatoes, few cucumbers, few tomatoes slices, few onion slices and few other food items on the plate.",lowrank,0.05,1337,33.844261169433594,35.16826629638672,34.22566223144531,1.324005126953125,0.8344791531562805,0.8321871161460876,0.922978937625885
416:5:000000005,5,data/mtf2025_web_images/00000/000000005.jpg,In this image we can see a food item.,This is a picture of a burger.,lowrank,0.05,1337,28.85335350036621,27.785037994384766,35.79680252075195,-1.0683155059814453,0.847553551197052,0.8574192523956299,0.9222081303596497
416:6:000000006,6,data/mtf2025_web_images/00000/000000006.jpg,In this image I can see a sandwich on the wooden board.,In this image I can see a sandwich which is in brown color and I can see some food items in it.,lowrank,0.05,1337,28.762775421142578,30.86051368713379,40.96153259277344,2.097738265991211,0.858159065246582,0.8470320105552673,0.9354373216629028
416:7:000000007,7,data/mtf2025_web_images/00000/000000007.jpg,"In this image we can see a table. On the table there are some food items, a knife and a bowl.",In this image we can see a table. On the table there are some food items.,lowrank,0.05,1337,25.424232482910156,26.140419006347656,31.139713287353516,0.7161865234375,0.8475552797317505,0.8518243432044983,0.980745255947113
416:8:000000008,8,data/mtf2025_web_images/00000/000000008.jpg,In this image we can see a plate on the table. On the plate there is a food item.,In this image I can see a food item on the plate.,lowrank,0.05,1337,27.125946044921875,27.169544219970703,23.058631896972656,0.043598175048828125,0.7380079627037048,0.7440863847732544,0.9640606641769409
416:9:000000009,9,data/mtf2025_web_images/00000/000000009.jpg,In this image we can see a plate containing food and a tomato.,In this image we can see a food item on the plate.,lowrank,0.05,1337,28.587522506713867,26.499813079833984,32.218082427978516,-2.087709426879883,0.8158522248268127,0.8143935203552246,0.9638229608535767
416:10:000000010,10,data/mtf2025_web_images/00000/000000010.jpg,In this image I can see a sandwich in the box.,In this image we can see a food item in a paper.,lowrank,0.05,1337,27.63630485534668,30.45387840270996,34.19572067260742,2.8175735473632812,0.8375999927520752,0.8184986710548401,0.9554595947265625
416:11:000000011,11,data/mtf2025_web_images/00000/000000011.jpg,In this image we can see a plate containing food items on the surface.,In this image we can see a food item on the plate.,lowrank,0.05,1337,25.183311462402344,27.055049896240234,34.0374755859375,1.8717384338378906,0.8543574213981628,0.8458431363105774,0.9759175777435303
416:12:000000012,12,data/mtf2025_web_images/00000/000000012.jpg,"In this image we can see a wooden plate containing some food items, a knife and a spoon.",In this image we can see a wooden board with a sandwich on it.,lowrank,0.05,1337,27.833534240722656,30.3400821685791,32.927711486816406,2.5065479278564453,0.8128699064254761,0.8139282464981079,0.944752037525177
416:13:000000014,14,data/mtf2025_web_images/00000/000000014.jpg,In this image we can see a sandwich on the plate.,In this image we can see a sandwich.,lowrank,0.05,1337,31.224721908569336,31.774381637573242,28.509389877319336,0.5496597290039062,0.8094218969345093,0.8062521815299988,0.9823462963104248
416:14:000000015,15,data/mtf2025_web_images/00000/000000015.jpg,In this image we can see a sandwich on the plate.,In this image we can see a sandwich on the table.,lowrank,0.05,1337,28.162277221679688,27.602975845336914,37.28262710571289,-0.5593013763427734,0.8533910512924194,0.852626621723175,0.9924637675285339
416:15:000000016,16,data/mtf2025_web_images/00000/000000016.jpg,In this image there is a table. On the table there is a plate. On the plate there is a sandwich. Beside the plate there is a jar. In the jar there is a drink.,In this image I can see a plate in which there are some food items and a glass of juice.,lowrank,0.05,1337,36.070499420166016,30.84389305114746,34.0056037902832,-5.226606369018555,0.817402720451355,0.8291807174682617,0.9028148651123047
416:16:000000017,17,data/mtf2025_web_images/00000/000000017.jpg,In this image we can see a tray with some food items on it.,In this image we can see a food item on the surface.,lowrank,0.05,1337,26.307559967041016,25.532310485839844,35.564579010009766,-0.7752494812011719,0.8330173492431641,0.8373411297798157,0.9657551050186157
416:17:000000018,18,data/mtf2025_web_images/00000/000000018.jpg,In this image we can see a plate containing some food items.,"In this image I can see a plate which consists of tomatoes, lettuce and some other food items.",lowrank,0.05,1337,28.29369354248047,33.913352966308594,43.21563720703125,5.619659423828125,0.8467287421226501,0.8614720106124878,0.9573355913162231
416:18:000000019,19,data/mtf2025_web_images/00000/000000019.jpg,In this image we can see a sandwich and tomato slices on the plate.,"In this image I can see a sandwich which is in brown, red and white color. I can see a tomato slice which is in red color.",lowrank,0.05,1337,37.41400909423828,36.27756118774414,36.738277435302734,-1.1364479064941406,0.8753086924552917,0.8477670550346375,0.9205511212348938
416:19:000000020,20,data/mtf2025_web_images/00000/000000020.jpg,In this image we can see a sandwich.,In this image we can see a sandwich.,lowrank,0.05,1337,32.71247863769531,32.71248245239258,31.768644332885742,3.814697265625e-06,0.8944143652915955,0.8944143652915955,0.9999999403953552
416:20:000000022,22,data/mtf2025_web_images/00000/000000022.jpg,"In this image there is a table, on that table there is a plate, in that plate there is a sandwich, chips and a fruit, in the background there is a table cloth.","In this image I can see a sandwich which is in brown, red and green color. I can see few chips and few vegetables on the plate.",lowrank,0.05,1337,30.01466941833496,32.29002380371094,31.971607208251953,2.2753543853759766,0.8109323382377625,0.8339887857437134,0.8922986388206482
416:21:000000023,23,data/mtf2025_web_images/00000/000000023.jpg,A sandwich is on a plate on a white table.,In this image I can see a plate which is in orange color and on the plate I can see a sandwich which is in green and brown color.,lowrank,0.05,1337,36.11206817626953,37.836368560791016,39.52320861816406,1.7243003845214844,0.874279797077179,0.8316563367843628,0.8742602467536926
416:22:000000024,24,data/mtf2025_web_images/00000/000000024.jpg,In this image we can see a food item on the plate.,In this image I can see a food item on the plate.,lowrank,0.05,1337,28.094690322875977,26.896291732788086,35.1092414855957,-1.1983985900878906,0.8416880965232849,0.8404117226600647,0.9958485960960388
